660,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Second century,Thettarunthiral,3,ERadarththathum Enamaay n^ilam keendathum* mun iraamanaay* \nmaaRadarththathum maNNaLanthathum* sollip paadi* vaN ponnippE- \nraaRupOl varum kaNNa n^eer koNdu* araNGgan kOyil thirumuRRam* \nsERu sey thoNdar sEvatich* sezhunj sERu en sennikk aNivanE ,ஏறடர்த்ததும் ஏனமாய்நிலம்கீண்டதும்முன் இராமனாய் *\nமாறடர்த்ததும் மண்ணளந்ததும் சொல்லிப்பாடி * வண் பொன்னிப்பே \nராறுபோல்வரும் கண்ணநீர்கொண்டு அரங்கன்கோயில் திருமுற்றம் *\nசேறுசெய்தொண்டர் சேவடிச்செழுஞ்சேறு என்சென்னிக் கணிவனே 2.3,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,இரண்டாம் திருமொழி ,தேட்டருந்திறல் -[அரங்கன் மெய்யடியாரது அடிமைத்திறத்தில் ஈடுபடுதல்],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,రెండవ తిరుమొళి,తేట్టరుమ్ తిఱల్ (అరఙ్గన్ మెయ్యడియారదు అడిమై త్తిఱత్తిల్ ఈడుపడుదల్),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,ఏఱడర్‌త్తదుం ఏనమాయ్ నిలం కీణ్డదుం* మున్ ఇరామనాయ్*   మాఱడర్‌త్తదుం మణ్ణళన్దదుం* శొల్లి ప్పాడి* వణ్ పొన్నిప్పే-   రాఱుపోల్ వరుం కణ్ణనీర్ కొణ్డు* అరఙ్గన్ కోయిల్ తిరుముట్ఱం*   శేఱు శెయ్ తొణ్డర్ శేవడి* చ్చెళుమ్ శేఱు ఎన్ శెన్నిక్కు అణివనే.  3
661,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Second century,Thettarunthiral,4,thOyththa thaN thayir veNNey paaludan uNdalum* udanRaaychchik kaNdu* \naarththathOLudai embiraan* ennaraNGganukku adiyaargaLaay* \nnaaththazhumpezha naaraNaa venRazhaitthu* mey thazhumpath thozhuthu- \nEththi * inbuRum thoNdar sEvadi* Eththi vaazhththumen neNjchamE ,தோய்த்ததண்தயிர் வெண்ணெய்பாலுடனுண்டலும்உடன்றாய்ச்சிகண்டு *\nஆர்த்ததோளுடை எம்பிரான் என்னரங்கனுக்கு அடியார்களாய் *\nநாத்தழும்பெழ நாரணாவென்றழைத்து மெய்தழும்பத்தொழுது\nஏத்தி * இன்புறும் தொண்டர்சேவடி ஏத்திவாழ்த்துமென்நெஞ்சமே 2.4,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,இரண்டாம் திருமொழி ,தேட்டருந்திறல் -[அரங்கன் மெய்யடியாரது அடிமைத்திறத்தில் ஈடுபடுதல்],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,రెండవ తిరుమొళి,తేట్టరుమ్ తిఱల్ (అరఙ్గన్ మెయ్యడియారదు అడిమై త్తిఱత్తిల్ ఈడుపడుదల్),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,తోయ్‌త్త తణ్ తయిర్ వెణ్ణెయ్ పాలుడన్ ఉణ్డలుం* ఉడన్ఱాయ్‌చ్చి క్కణ్డు*   ఆర్‌త్త తోళుడై ఎమ్బిరాన్* ఎన్నరఙ్గనుక్కు అడియార్‌గళాయ్*   నాత్తళుమ్బెళ నారణా వెన్ఱళైత్తు* మెయ్ తళుమ్బ త్తొళుదు-   ఏత్తి* ఇన్బుఱుం తొణ్డర్ శేవడి* ఏత్తి వాళ్‌త్తుం ఎన్ నెఞ్జమే.   4
662,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Second century,Thettarunthiral,5,poysilai kuralERRu oruththamiRuththup* pOrara veerththakOn* \nseysilaich sudar soozhoLith* thiNNa maamathiL thennaraNGganaam* \nmeysilai karu mEgamonRu* tham neNjchil n^inRu thigazhappOy* \nmeysilirppavar thammaiyE n^inainthu* enmanam mey silirkkumE ,பொய்சிலைக்குர லேற்றெருத்தமிறுத்துப் போரர வீர்த்தகோன் *\nசெய்சிலைச்சுடர் சூழொளித் திண்ண மாமதிள்தென்னரங்கனாம் *\nமெய்சிலைக்கரு மேகமொன்று தம் நெஞ்சில்நின்று திகழப்போய் *\nமெய்சிலிர்ப்பவர் தம்மையேநினைந்து என்மனம்மெய்சிலிர்க்குமே 2.5 ,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,இரண்டாம் திருமொழி ,தேட்டருந்திறல் -[அரங்கன் மெய்யடியாரது அடிமைத்திறத்தில் ஈடுபடுதல்],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,రెండవ తిరుమొళి,తేట్టరుమ్ తిఱల్ (అరఙ్గన్ మెయ్యడియారదు అడిమై త్తిఱత్తిల్ ఈడుపడుదల్),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,పొయ్‌శిలై కురలేట్ఱు ఒరుత్తమిఱుత్తు* ప్పోరర వీర్‌త్తకోన్*   శెయ్‌శిలై చ్చుడర్ శూళొళి* త్తిణ్ణ మామదిళ్ తెన్నరఙ్గనాం*   మెయ్‌శిలై కరు మేగమొన్ఱు* తం నెఞ్జిల్ నిన్ఱు తిగళప్పోయ్*   మెయ్‌శిలిర్‌ప్పవర్ తమ్మైయే నినైన్దు* ఎన్మనం మెయ్ శిలిర్‌క్కుమే.  5
663,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Second century,Thettarunthiral,6,aathi antham anantha aRputhamaana* vaanavar thampiraan* \npaatha maamalar soodum paththiyilaatha* paavihaL uyndhida* \ntheethil n^anneRi kaatti* eNGgum thirinthu araNGgan emmaanukkE* \nkaadhal sey thoNdarkku eppiRappilum* kaathal seyyum en neNYcamE ,ஆதியந்தமனந்தமற்புதமான வானவர் தம்பிரான் *\nபாதமாமலர் சூடும்பத்தியிலாத பாவிகள்உய்ந்திட *\nதீதில்நன்னெரிகாட்டி எங்கும்திரிந்துஅரங்கனெம்மானுக்கே *\nகாதல்செய்தொண்டர்க்கு எப்பிறப்பிலும் காதல்செய்யும்என்நெஞ்சமே 2.6,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,இரண்டாம் திருமொழி ,தேட்டருந்திறல் -[அரங்கன் மெய்யடியாரது அடிமைத்திறத்தில் ஈடுபடுதல்],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,రెండవ తిరుమొళి,తేట్టరుమ్ తిఱల్ (అరఙ్గన్ మెయ్యడియారదు అడిమై త్తిఱత్తిల్ ఈడుపడుదల్),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,ఆది అందమ్ అనంతమ్ అఱ్పుదమాన* వానవర్ తం పిరాన్*    పాద మామలర్ శూడుం పత్తియిలాద* పావిగళ్ ఉయ్‌న్దిడ*   తీదిల్ నన్నెఱి కాట్టి* ఎఙ్గుం తిరిన్దు అరఙ్గన్ ఎమ్మానుక్కే*   కాదల్ శెయ్ తొణ్డర్‌క్కు ఎప్పిఱప్పిలుం* కాదల్ శెయ్యుం ఎన్ నెఞ్జమే.  6
664,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Second century,Thettarunthiral,7,kaarinam puraimEni n^arkathir muththa* veNNagaich seyyavaay* \naaramaarvan araNGgan ennum* arum peruNjchudar onRinai* \nsErum n^eNYchinaraagich sErnthu* kasinthizhintha kaNNeergaLaal* \nvaara n^iRpavar thaaLiNaikku* Oru vaaramaakum en neNjchamE ,காரினம்புரை மேனிநற்கதிர் முத்தவெண்ணகைச் செய்யவாய் *\nஆரமார்வ னரங்கனென்னும் அரும்பெருஞ்சுடரொன்றினை *\nசேரும்நெஞ்சினராகிச் சேர்ந்துகசிந்திழிந்தகண்ணீர்களால் *\nவாரநிற்பவர் தாளிணைக்கு ஒருவாரமாகும்என்நெஞ்சமே 2.7,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,இரண்டாம் திருமொழி ,தேட்டருந்திறல் -[அரங்கன் மெய்யடியாரது அடிமைத்திறத்தில் ஈடுபடுதல்],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,రెండవ తిరుమొళి,తేట్టరుమ్ తిఱల్ (అరఙ్గన్ మెయ్యడియారదు అడిమై త్తిఱత్తిల్ ఈడుపడుదల్),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,కారినం పురైమేని నఱ్‌కదిర్ ముత్త* వెణ్ణగై శెయ్యవాయ్*   ఆరమార్వన్ అరఙ్గన్ ఎన్నుం* అరుం పెరుఞ్జుడర్ ఒన్ఱినై*   శేరుం నెఞ్జినరాగి చ్చేర్‌న్దు* కశిందిళిన్ద కణ్ణీర్‌గళాల్*   వార నిఱ్పవర్ తాళిణైక్కు* ఓరు వారమాగుం ఎన్ నెఞ్జమే.   7
665,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Second century,Thettarunthiral,8,maalaiyuRRa kadal kidandhavan* vaNdu kiNdu n^aRundhuzhaay* \nmaalaiyuRRa varaip perundhiru maarvanai* malark kaNNanai* \nmaalaiyuRRu ezhun^dhaati paadith* thirindhu araNGgan emmaanukkE* \nmaalaiyuRRidum thoNdar vaazhvukku* maalaiyuRRathu en neNjchamE ,மாலையுற்றகடல்கிடந்தவன் வண்டுகிண்டுநறுந்துழாய் *\nமாலையுற்றவரைப்பெருந்திருமார்வனை மலர்க்கண்ணனை *\nமாலையுற்றெழுந்தாடிப்பாடித்தித் திரிந்துஅரங்கனெம்மானுக்கே *\nமாலையுற்றிடும் தொண்டர்வாழ்வுக்கு மாலையுற்றதுஎன்நெஞ்சமே 2.8 ,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,இரண்டாம் திருமொழி ,தேட்டருந்திறல் -[அரங்கன் மெய்யடியாரது அடிமைத்திறத்தில் ஈடுபடுதல்],Tiruvarangam - Sri Ranganathaswamy Temple - TirupPaarkadal (Vyugam) Sri Ksheerabdhi nathan,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி திருப்பாற்கடல் ஸ்ரீ க்ஷீராப்தி நாதன் (வ்யூஹம்),కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,రెండవ తిరుమొళి,తేట్టరుమ్ తిఱల్ (అరఙ్గన్ మెయ్యడియారదు అడిమై త్తిఱత్తిల్ ఈడుపడుదల్),తిరువరంగం  -  శ్రీ రంగనాథస్వామి పెరుమాళ్  తిరుపాలకడలి (వ్యూహం) - శ్రీ క్షీరాబ్ధినాదన్,మాలైయుట్ఱ కడల్ కిడన్దవన్* వణ్డు కిణ్డు నఱున్ తుళాయ్*  మాలైయుట్ఱ వరై ప్పెరున్ తిరు మార్బనై* మలర్ క్కణ్ణనై*  మాలైయుట్ఱు ఎళున్దాడి ప్పాడి* తిరిన్దు అరఙ్గన్ ఎమ్మానుక్కే*   మాలైయుట్ఱిడుం తొణ్డర్ వాళ్‌వుక్కు* మాలైయుట్ఱదు ఎన్ నెఞ్జమే.  8
666,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Second century,Thettarunthiral,9,moyththuk kaNpani sOra meygaL silirppa* ENGgi iLaiththu n^inRu* \neyththuk kumbidu nattamittezhundhu* aadippaadi iRaiNjchi * en- \naththan achchan araNGganukku* adiyaargaLaaki* avanukkE- \npittharaamavar piththar allargaL* maRRaiyaar muRRum piththarE ,மொய்த்துக்கண்பனிசோரமெய்கள்சிலிர்ப்ப ஏங்கியிளைத்துநின்று *\nஎய்த்துக்கும்பிடு நட்டமிட்டெழுந்து ஆடிப்பாடியிறைஞ்சி * என் \nஅத்தனச்சனரங்கனுக்கு அடியார்களாகி * அவனுக்கே \nபித்தராமவர் பித்தரல்லர்கள் மற்றையார்முற்றும் பித்தரே 2.9 ,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,இரண்டாம் திருமொழி ,தேட்டருந்திறல் -[அரங்கன் மெய்யடியாரது அடிமைத்திறத்தில் ஈடுபடுதல்],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,రెండవ తిరుమొళి,తేట్టరుమ్ తిఱల్ (అరఙ్గన్ మెయ్యడియారదు అడిమై త్తిఱత్తిల్ ఈడుపడుదల్),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,మొయ్‌త్తు క్కణ్‌పని శోర మెయ్‌గళ్ శిలిర్‌ప్ప* ఏఙ్గి ఇళైత్తు నిన్ఱు*   ఎయ్‌త్తు క్కుమ్బిడు నట్టమిట్టెళున్దు* ఆడిప్పాడి ఇఱైఞ్జి* ఎన్-   అత్తన్ అచ్చన్ అరఙ్గనుక్కు* అడియార్గళ్ఆగి* అవనుక్కే-   పిత్తరామవర్ పిత్తర్ అల్లర్‌గళ్* మట్‌ఱైయార్ ముట్ఱుం పిత్తరే.  9
667,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Second century,Thettarunthiral,10,*alli maamalar maNGgai n^aathan* araNGgan mey adiyaargaL tham* \nellaiyil adimai thiRaththinil* enRum mEvu manaththanaam* \nkolli kaavalan koodal n^aayagan* kOzhikkOn kulasEkaran* \nsollin in_thamizh maalai vallavar* thoNdar thoNdargaLaavarE ,*அல்லிமாமலர் மங்கைநாதன் அரங்கன்மெய்யடியார்கள்தம் *\nஎல்லையிலடிமைத்திறத்தினில் என்றுமேவுமனத்தனாம் *\nகொல்லிகாவலன்கூடல்நாயகன் கோழிக்கோன்குலசேகரன் *\nசொல்லினின்தமிழ் மாலைவல்லவர் தொண்டர்தொண்டர்களாவரே 2.10,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,இரண்டாம் திருமொழி ,தேட்டருந்திறல் -[அரங்கன் மெய்யடியாரது அடிமைத்திறத்தில் ஈடுபடுதல்],Tiruvarangam - Sri Ranganathaswamy Temple - Tirukkozhi - Sri Azhagiya Manavala Perumal Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி உறையூர் அழகிய மணவாளர் பெருமாள் திருக்கோயில் - திருச்சி ,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,రెండవ తిరుమొళి,తేట్టరుమ్ తిఱల్ (అరఙ్గన్ మెయ్యడియారదు అడిమై త్తిఱత్తిల్ ఈడుపడుదల్),తిరువరంగం  -  శ్రీ రంగనాథస్వామి పెరుమాళ్ తిరిక్కోళి - శ్రీ అళగియ మణవాళన్ పెరుమాళ్,*అల్లి మామలర్ మఙ్‌గై నాదన్* అరఙ్గన్ మెయ్ అడియార్‌గళ్ తం*   ఎల్‌లైయిల్ అడిమై తిఱత్తినిల్* ఎన్ఱుం మేవు మనత్తనాం*   కొల్లి కావలన్ కూడల్ నాయగన్* కోళిక్కోన్ కులశేకరన్*   శొల్లిన్ ఇన్ తమిళ్ మాలై వల్లవర్* తొణ్డర్ తొణ్డర్‌గళ్ ఆవరే.  10
668,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Third century,meyyil vaazhkkaiyai,1,*meyyil vaazhkkaiyai* meyyenak koLLum * iv- \nvaiyan thannodum* kooduvathillaiyaan* \naiyanE* araNGgaa ! enRu azhaikkinREn* \nmaiyal koNdozhin^dhEn* endhan maalukkE ,*மெய்யில் வாழ்க்கையை மெய்யெனக் கொள்ளும் * இவ் \nவையந்தன்னொடும் கூடுவதில்லையான் *\nஐயனே ! அரங்கா ! என்று அழைக்கின்றேன் *\nமையல் கொண்டாழிந்தேன் என்தன்மாலுக்கே 3.1 ,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,மூன்றாம் திருமொழி,மெய்யில் வாழ்க்கையை -[ஆழ்வார் அரங்கனுக்கு அடியாராய் உலகத்த்தாரோடு தாம்சேராமை],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,మూడవ తిరుమొళి,మెయ్యిల్ వాళ్‌క్కైయై (ఆళ్వార్ అరఙ్గనుక్కు అడియారాయ్ ఉలగత్తారోడు తాం శేరామై),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,*మెయ్యిల్ వాళ్‌క్కైయై* మెయ్యెన క్కొళ్ళుం* ఇవ్- వైయన్ తన్నొడుం* కూడువదిల్‌లై యాన్*  ఐయనే* అరఙ్గా! ఎన్ఱు అళైక్కిన్ఱేన్*  మైయల్ కొణ్డొళిన్దేన్* ఎన్దన్ మాలుక్కే.    1
669,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Third century,meyyil vaazhkkaiyai,2,noolin Eritaiyaar* thiRaththE n^iRkum* \nNYaalan thannodum* kooduvathillaiyaan* \naaliyaa azhaiyaa* araNGgaa! enRu* \nmaalezhunthu ozhin^thEn* endhan maalukkE ,நூலினேரிடையார்திறத்தே நிற்கும் *\nஞாலந் தன்னொடும் கூடுவதில்லையான் *\nஆலியா அழையா அரங்கா ! என்று *\nமாலெழுந்தொழிந்தேன் என்தன்மாலுக்கே 3.2,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,மூன்றாம் திருமொழி,மெய்யில் வாழ்க்கையை -[ஆழ்வார் அரங்கனுக்கு அடியாராய் உலகத்த்தாரோடு தாம்சேராமை],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,మూడవ తిరుమొళి,మెయ్యిల్ వాళ్‌క్కైయై (ఆళ్వార్ అరఙ్గనుక్కు అడియారాయ్ ఉలగత్తారోడు తాం శేరామై),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,నూలినేర్ ఇడైయార్* తిఱత్తే నిఱ్కుం*  ఞాలమ్ తన్నొడుం* కూడువదిల్‌లై యాన్*  ఆలియా అళైయా* అరఙ్గా! ఎన్ఱు*  మాలెళున్దు ఒళిన్దేన్* ఎన్దన్ మాలుక్కే.   2
670,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Third century,meyyil vaazhkkaiyai,3,maaranaar* vari veNjchilaikku aatseyyum* \npaarinaarodum* kooduvathillaiyaan* \naara maarvan* araNGgan ananthan*n^al- \nnaaraNan* n^aragaanthakan piththanE ,மாரனார்வரிவெஞ்சிலைக்கு ஆட்செய்யும் *\nபாரினாரொடும் கூடுவதில்லையான் *\nஆரமார்வன் அரங்கன் அனந்தன் * நல் \nநாரணன் நரகாந்தகன் பித்தனே 3.3 ,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,மூன்றாம் திருமொழி,மெய்யில் வாழ்க்கையை -[ஆழ்வார் அரங்கனுக்கு அடியாராய் உலகத்த்தாரோடு தாம்சேராமை],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,మూడవ తిరుమొళి,మెయ్యిల్ వాళ్‌క్కైయై (ఆళ్వార్ అరఙ్గనుక్కు అడియారాయ్ ఉలగత్తారోడు తాం శేరామై),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,మారనార్* వరి వెమ్ శిలైక్కు ఆట్‌శెయ్యుం*  పారినారొడుం* కూడువదిల్‌లైయాన్*  ఆర మార్వన్* అరఙ్గన్ అనన్దన్* నల్-  నారణన్* నరకాంతకన్ పిత్తనే.   3
671,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Third century,meyyil vaazhkkaiyai,4,uNdiyE udaiyE* ugan^thOdum *im- \nmaNdalaththodum* kooduvathillaiyaan* \naNda vaaNan* araNGgan van pEymulai* \nuNda vaayan than* unmaththan kaaNminE ,உண்டியே உடையே உகந்தோடும் * இம் \nமண்டலத்தொடும் கூடுவதில்லையான் *\nஅண்டவாணன் அரங்கன் * வன்பேய்முலை \nஉண்டவாயன்தன் உன்மத்தன் காண்மினே 3.4 ,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,மூன்றாம் திருமொழி,மெய்யில் வாழ்க்கையை -[ஆழ்வார் அரங்கனுக்கு அடியாராய் உலகத்த்தாரோடு தாம்சேராமை],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,మూడవ తిరుమొళి,మెయ్యిల్ వాళ్‌క్కైయై (ఆళ్వార్ అరఙ్గనుక్కు అడియారాయ్ ఉలగత్తారోడు తాం శేరామై),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,ఉణ్డియే ఉడైయే* ఉగన్దోడుం*ఇం-  మణ్డలత్తొడుం* కూడువదిల్‌లైయాన్*  అణ్డ వాణన్* అరఙ్గన్ వన్ పేయ్‌ములై*  ఉణ్డ వాయన్ తన్* ఉన్మత్తన్ కాణ్మినే.  4
672,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Third century,meyyil vaazhkkaiyai,5,theethil nanneRi niRka* allaadhusey* \nneethi yaarodum* kooduvathillaiyaan* \naadhi aayan* araNGgan an^dhaamaraip* \npEdhai maa maNavaaLan* than piththanE ,தீதில்நன்னெறிநிற்க அல்லாதுசெய் *\nநீதி யாரொடும் கூடுவதில்லையான் *\nஆதிஆயன் அரங்கன் * அந்தாமரைப் \nபேதைமாமணவாளன்தன் பித்தனே 3.5 ,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,மூன்றாம் திருமொழி,மெய்யில் வாழ்க்கையை -[ஆழ்வார் அரங்கனுக்கு அடியாராய் உலகத்த்தாரோடு தாம்சேராமை],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,మూడవ తిరుమొళి,మెయ్యిల్ వాళ్‌క్కైయై (ఆళ్వార్ అరఙ్గనుక్కు అడియారాయ్ ఉలగత్తారోడు తాం శేరామై),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,తీదిల్ నన్నెఱి నిఱ్క* అల్లాదుశెయ్*  నీది యారొడుం* కూడువదిల్‌లై యాన్*  ఆది ఆయన్* అరఙ్గన్ అన్ తామరైప్*  పేదై మా మణవాళన్* తన్ పిత్తనే.  5
673,Kulasekara Azhwaar,Mudhal Aiyiram,Perumal Tirumozhi,Third century,meyyil vaazhkkaiyai,6,emparaththar* allaarodum koodalan* \numbar vaazhvai* onRaaga karuthilan* \nthambiraan amararkku* araNGka n^agar* \nembiraanukku *ezhumaiyum piththanE ,எம்பரத்தரல்லாரொடும் கூடலன் *\nஉம்பர்வாழ்வை ஒன்றாகக்கருதிலன் *\nதம்பிரான் அமரர்க்கு * அரங்கநகர் \nஎம்பிரானுக்கு எழுமையும் பித்தனே 3.6,ஸ்ரீ குலசேகர ஆழ்வார் ,முதலாயிரம்,பெருமாள் திருமொழி,மூன்றாம் திருமொழி,மெய்யில் வாழ்க்கையை -[ஆழ்வார் அரங்கனுக்கு அடியாராய் உலகத்த்தாரோடு தாம்சேராமை],Tiruvarangam - Sri Ranganathaswamy Temple,திருவரங்கம் ஸ்ரீ ரங்கநாத பெருமாள் திருக்கோயில் - திருச்சி,కులశేఖరాళ్వార్,ముదల్ ఆయిరమ్,పెరుమాళ్ తిరుమొళి,మూడవ తిరుమొళి,మెయ్యిల్ వాళ్‌క్కైయై (ఆళ్వార్ అరఙ్గనుక్కు అడియారాయ్ ఉలగత్తారోడు తాం శేరామై),తిరువరంగం - శ్రీ రంగనాథస్వామి పెరుమాళ్,ఎమ్బరత్తర్* అల్లారొడుం కూడలన్*  ఉమ్బర్ వాళ్‌వై* ఒన్ఱాగ క్కరుదిలన్*  తమ్బిరాన్ అమరర్‌క్కు* అరఙ్గ నగర్*  ఎమ్బిరానుక్కు* ఎళుమైయుం పిత్తనే.  6
